date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:10	931/931	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:03%20GMT	http://sindevo.com/minio/minimal/images/icons/white/tools.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/tools.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:11	935/935	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:58%20GMT	http://sindevo.com/minio/minimal/images/icons/white/envelope.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/envelope.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:11	1259/1259	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:57%20GMT	http://sindevo.com/minio/minimal/images/icons/white/download.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/download.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:12	587/587	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:04%20GMT	http://sindevo.com/minio/minimal/images/icons/white/video.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/video.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:12	1021/1021	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:59%20GMT	http://sindevo.com/minio/minimal/images/icons/white/heart.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/heart.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:12	1257/1257	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:00%20GMT	http://sindevo.com/minio/minimal/images/icons/white/logout.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/logout.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:13	930/930	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:03%20GMT	http://sindevo.com/minio/minimal/images/icons/white/toogle.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/toogle.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:13	543/543	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:57%20GMT	http://sindevo.com/minio/minimal/images/icons/white/docs.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/docs.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:14	428/428	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:02%20GMT	http://sindevo.com/minio/minimal/images/icons/white/responsive.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/responsive.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:14	136/136	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:10%20GMT	http://sindevo.com/minio/minimal/images/bullet.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/bullet.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:15	131/131	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:14%20GMT	http://sindevo.com/minio/minimal/images/trans_black.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/trans_black.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:16	179/179	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:14%20GMT	http://sindevo.com/minio/minimal/images/switch_13.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/switch_13.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:17	176/176	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:13%20GMT	http://sindevo.com/minio/minimal/images/switch_12.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/switch_12.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:17	167/167	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:13%20GMT	http://sindevo.com/minio/minimal/images/switch_11.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/switch_11.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:17	310/310	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:10%20GMT	http://sindevo.com/minio/minimal/images/comments.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/comments.png	(from http://sindevo.com/minio/minimal/style.css)
